k,t,x,y,z
1748,34.96,-350,-1530,-1937
1749,34.98,-350,-1529,-1937
1750,35,-351,-1528,-1938
1751,35.02,-352,-1528,-1938
1752,35.04,-352,-1528,-1938
1753,35.06,-352,-1528,-1938
1754,35.08,-352,-1528,-1938
1755,35.1,-352,-1527,-1939
1756,35.12,-352,-1526,-1940
1757,35.14,-351,-1526,-1940
1758,35.16,-350,-1526,-1939
1759,35.18,-350,-1527,-1938
1760,35.2,-350,-1528,-1938
1761,35.22,-350,-1528,-1938
1762,35.24,-350,-1528,-1938
1763,35.26,-349,-1528,-1938
1764,35.28,-348,-1529,-1938
1765,35.3,-348,-1530,-1938
1766,35.32,-348,-1529,-1938
1767,35.34,-349,-1528,-1939
1768,35.36,-350,-1528,-1940
1769,35.38,-350,-1528,-1940
1770,35.4,-350,-1527,-1940
1771,35.42,-350,-1526,-1940
1772,35.44,-350,-1526,-1940
1773,35.46,-350,-1525,-1940
1774,35.48,-350,-1525,-1939
1775,35.5,-350,-1526,-1937
1776,35.52,-350,-1526,-1936
1777,35.54,-350,-1526,-1936
1778,35.56,-349,-1527,-1935
1779,35.58,-348,-1528,-1935
1780,35.6,-349,-1528,-1935
1781,35.62,-349,-1528,-1935
1782,35.64,-349,-1528,-1936
1783,35.66,-350,-1528,-1936
1784,35.68,-350,-1527,-1937
1785,35.7,-350,-1526,-1939
1786,35.72,-350,-1526,-1941
1787,35.74,-351,-1526,-1941
1788,35.76,-352,-1525,-1941
1789,35.78,-352,-1525,-1942
1790,35.8,-352,-1526,-1942
1791,35.82,-352,-1527,-1941
1792,35.84,-351,-1527,-1937
1793,35.86,-350,-1524,-1934
1794,35.88,-350,-1522,-1934
1795,35.9,-348,-1524,-1932
1796,35.92,-346,-1528,-1930
1797,35.94,-348,-1528,-1936
1798,35.96,-350,-1524,-1942
1799,35.98,-348,-1522,-1942
1800,36,-346,-1524,-1944
1801,36.02,-350,-1529,-1944
1802,36.04,-354,-1527,-1940
1803,36.06,-354,-1522,-1938
1804,36.08,-352,-1524,-1940
1805,36.1,-350,-1526,-1940
1806,36.12,-352,-1523,-1938
1807,36.14,-354,-1523,-1936
1808,36.16,-352,-1529,-1938
1809,36.18,-351,-1528,-1940
1810,36.2,-352,-1524,-1938
1811,36.22,-352,-1525,-1938
1812,36.24,-351,-1526,-1939
1813,36.26,-350,-1527,-1939
1814,36.28,-350,-1528,-1938
1815,36.3,-350,-1528,-1938
1816,36.32,-350,-1529,-1939
1817,36.34,-350,-1529,-1940
1818,36.36,-350,-1528,-1941
1819,36.38,-351,-1528,-1942
1820,36.4,-352,-1528,-1942
1821,36.42,-352,-1527,-1942
1822,36.44,-352,-1526,-1943
1823,36.46,-352,-1526,-1944
1824,36.48,-352,-1525,-1944
1825,36.5,-352,-1524,-1943
1826,36.52,-352,-1524,-1942
1827,36.54,-352,-1524,-1942
1828,36.56,-351,-1524,-1941
1829,36.58,-350,-1524,-1939
1830,36.6,-350,-1524,-1938
1831,36.62,-350,-1525,-1938
1832,36.64,-350,-1526,-1938
1833,36.66,-350,-1527,-1938
1834,36.68,-350,-1528,-1938
1835,36.7,-350,-1527,-1939
1836,36.72,-350,-1527,-1940
1837,36.74,-350,-1528,-1941
1838,36.76,-350,-1528,-1942
1839,36.78,-350,-1528,-1942
1840,36.8,-349,-1527,-1941
1841,36.82,-349,-1527,-1941
1842,36.84,-350,-1527,-1941
1843,36.86,-350,-1526,-1940
1844,36.88,-349,-1526,-1940
1845,36.9,-348,-1526,-1939
1846,36.92,-348,-1526,-1939
1847,36.94,-348,-1526,-1939
1848,36.96,-348,-1526,-1938
1849,36.98,-348,-1526,-1939
1850,37,-348,-1526,-1940
1851,37.02,-348,-1526,-1940
1852,37.04,-349,-1527,-1940
1853,37.06,-350,-1529,-1941
1854,37.08,-350,-1530,-1940
1855,37.1,-350,-1526,-1940
1856,37.12,-350,-1526,-1944
1857,37.14,-350,-1530,-1944
1858,37.16,-350,-1526,-1940
1859,37.18,-350,-1526,-1938
1860,37.2,-350,-1530,-1938
1861,37.22,-350,-1528,-1939
1862,37.24,-350,-1526,-1939
1863,37.26,-350,-1527,-1939
1864,37.28,-350,-1528,-1940
1865,37.3,-349,-1528,-1940
1866,37.32,-348,-1528,-1939
1867,37.34,-348,-1528,-1938
1868,37.36,-349,-1528,-1938
1869,37.38,-349,-1528,-1939
1870,37.4,-348,-1528,-1940
1871,37.42,-348,-1527,-1940
1872,37.44,-349,-1525,-1940
1873,37.46,-350,-1524,-1940
1874,37.48,-350,-1524,-1940
1875,37.5,-349,-1524,-1941
1876,37.52,-348,-1524,-1942
1877,37.54,-348,-1524,-1942
1878,37.56,-348,-1524,-1941
1879,37.58,-348,-1524,-1940
1880,37.6,-348,-1524,-1939
1881,37.62,-348,-1524,-1939
1882,37.64,-348,-1524,-1939
1883,37.66,-348,-1525,-1938
1884,37.68,-348,-1526,-1937
1885,37.7,-348,-1526,-1936
1886,37.72,-348,-1525,-1937
1887,37.74,-349,-1524,-1938
1888,37.76,-350,-1524,-1938
1889,37.78,-350,-1524,-1938
1890,37.8,-349,-1524,-1938
1891,37.82,-348,-1524,-1938
1892,37.84,-349,-1524,-1938
1893,37.86,-350,-1524,-1938
1894,37.88,-349,-1524,-1938
1895,37.9,-348,-1524,-1937
1896,37.92,-347,-1525,-1933
1897,37.94,-350,-1528,-1934
1898,37.96,-350,-1528,-1936
1899,37.98,-346,-1524,-1934
1900,38,-350,-1527,-1932
1901,38.02,-352,-1532,-1938
1902,38.04,-352,-1529,-1944
1903,38.06,-352,-1527,-1939
1904,38.08,-351,-1528,-1937
1905,38.1,-353,-1527,-1940
1906,38.12,-350,-1529,-1940
1907,38.14,-348,-1527,-1936
1908,38.16,-350,-1521,-1938
1909,38.18,-350,-1520,-1942
1910,38.2,-350,-1523,-1936
1911,38.22,-350,-1526,-1930
1912,38.24,-350,-1528,-1936
1913,38.26,-350,-1528,-1939
1914,38.28,-350,-1526,-1936
1915,38.3,-349,-1526,-1936
1916,38.32,-348,-1526,-1936
1917,38.34,-348,-1526,-1936
1918,38.36,-349,-1526,-1936
1919,38.38,-350,-1526,-1937
1920,38.4,-350,-1528,-1940
1921,38.42,-350,-1528,-1940
1922,38.44,-350,-1524,-1940
1923,38.46,-348,-1524,-1942
1924,38.48,-346,-1528,-1942
1925,38.5,-351,-1531,-1940
1926,38.52,-356,-1532,-1938
1927,38.54,-355,-1531,-1940
1928,38.56,-351,-1528,-1941
1929,38.58,-348,-1526,-1939
1930,38.6,-348,-1526,-1938
1931,38.62,-348,-1528,-1938
1932,38.64,-348,-1530,-1937
1933,38.66,-348,-1530,-1935
1934,38.68,-348,-1529,-1934
1935,38.7,-348,-1528,-1934
1936,38.72,-348,-1528,-1935
1937,38.74,-348,-1528,-1936
1938,38.76,-348,-1528,-1937
1939,38.78,-348,-1528,-1937
1940,38.8,-349,-1528,-1937
1941,38.82,-350,-1528,-1938
1942,38.84,-350,-1528,-1938
1943,38.86,-351,-1528,-1938
1944,38.88,-352,-1528,-1938
1945,38.9,-352,-1528,-1938
1946,38.92,-352,-1528,-1937
1947,38.94,-352,-1528,-1936
1948,38.96,-349,-1530,-1935
1949,38.98,-350,-1529,-1930
1950,39,-350,-1528,-1932
1951,39.02,-350,-1530,-1936
1952,39.04,-354,-1526,-1936
1953,39.06,-352,-1522,-1938
1954,39.08,-353,-1526,-1940
1955,39.1,-353,-1528,-1939
1956,39.12,-350,-1526,-1936
1957,39.14,-350,-1526,-1937
1958,39.16,-351,-1526,-1938
1959,39.18,-352,-1526,-1938
1960,39.2,-351,-1526,-1937
1961,39.22,-350,-1526,-1936
1962,39.24,-350,-1527,-1935
1963,39.26,-349,-1528,-1934
1964,39.28,-349,-1528,-1934
1965,39.3,-349,-1528,-1934
1966,39.32,-351,-1524,-1932
1967,39.34,-350,-1525,-1932
1968,39.36,-346,-1528,-1934
1969,39.38,-348,-1524,-1934
1970,39.4,-350,-1524,-1936
1971,39.42,-348,-1528,-1942
1972,39.44,-348,-1528,-1940
1973,39.46,-349,-1525,-1935
1974,39.48,-348,-1524,-1936
1975,39.5,-348,-1524,-1936
1976,39.52,-349,-1524,-1936
1977,39.54,-350,-1524,-1936
1978,39.56,-350,-1525,-1937
1979,39.58,-350,-1526,-1937
1980,39.6,-350,-1526,-1935
1981,39.62,-350,-1526,-1934
1982,39.64,-350,-1526,-1933
1983,39.66,-350,-1527,-1932
1984,39.68,-350,-1528,-1932
1985,39.7,-350,-1528,-1932
1986,39.72,-350,-1528,-1932
1987,39.74,-350,-1528,-1933
1988,39.76,-351,-1528,-1934
1989,39.78,-352,-1528,-1934
1990,39.8,-351,-1528,-1935
1991,39.82,-351,-1528,-1936
1992,39.84,-352,-1528,-1936
1993,39.86,-352,-1528,-1937
1994,39.88,-352,-1529,-1938
1995,39.9,-352,-1529,-1938
1996,39.92,-352,-1528,-1937
1997,39.94,-351,-1528,-1936
1998,39.96,-350,-1528,-1936
1999,39.98,-351,-1528,-1935
2000,40,-351,-1528,-1933
2001,40.02,-350,-1527,-1932
2002,40.04,-350,-1526,-1932
2003,40.06,-350,-1526,-1932
2004,40.08,-351,-1526,-1933
2005,40.1,-352,-1527,-1935
2006,40.12,-352,-1528,-1935
2007,40.14,-352,-1528,-1935
2008,40.16,-352,-1528,-1936
2009,40.18,-352,-1529,-1936
2010,40.2,-352,-1530,-1937
2011,40.22,-352,-1529,-1937
2012,40.24,-351,-1528,-1937
2013,40.26,-350,-1528,-1937
2014,40.28,-351,-1528,-1935
2015,40.3,-352,-1528,-1934
2016,40.32,-351,-1528,-1933
2017,40.34,-350,-1528,-1932
2018,40.36,-350,-1528,-1931
2019,40.38,-349,-1528,-1930
2020,40.4,-349,-1528,-1931
2021,40.42,-350,-1528,-1932
2022,40.44,-350,-1528,-1932
2023,40.46,-350,-1529,-1933
2024,40.48,-350,-1530,-1935
2025,40.5,-350,-1530,-1936
2026,40.52,-351,-1530,-1937
2027,40.54,-356,-1533,-1934
2028,40.56,-357,-1529,-1930
2029,40.58,-354,-1527,-1930
2030,40.6,-350,-1529,-1928
2031,40.62,-346,-1526,-1928
2032,40.64,-348,-1528,-1930
2033,40.66,-350,-1533,-1934
2034,40.68,-350,-1532,-1934
2035,40.7,-350,-1528,-1930
2036,40.72,-350,-1528,-1930
2037,40.74,-350,-1528,-1930
2038,40.76,-350,-1528,-1930
2039,40.78,-351,-1528,-1931
2040,40.8,-354,-1530,-1935
2041,40.82,-356,-1532,-1938
2042,40.84,-353,-1531,-1934
2043,40.86,-353,-1525,-1934
2044,40.88,-355,-1525,-1940
2045,40.9,-354,-1525,-1938
2046,40.92,-354,-1520,-1938
2047,40.94,-355,-1523,-1940
2048,40.96,-354,-1525,-1937
2049,40.98,-352,-1524,-1935
2050,41,-352,-1523,-1934
2051,41.02,-351,-1523,-1934
2052,41.04,-350,-1523,-1933
2053,41.06,-350,-1522,-1933
2054,41.08,-350,-1523,-1933
2055,41.1,-350,-1524,-1932
2056,41.12,-351,-1524,-1932
2057,41.14,-352,-1524,-1933
2058,41.16,-352,-1524,-1934
2059,41.18,-352,-1524,-1934
2060,41.2,-352,-1524,-1934
2061,41.22,-352,-1524,-1934
2062,41.24,-352,-1524,-1933
2063,41.26,-352,-1523,-1933
2064,41.28,-352,-1523,-1933
2065,41.3,-352,-1524,-1932
2066,41.32,-351,-1524,-1931
2067,41.34,-350,-1524,-1931
2068,41.36,-350,-1524,-1932
2069,41.38,-349,-1524,-1931
2070,41.4,-348,-1525,-1930
2071,41.42,-348,-1526,-1930
2072,41.44,-349,-1525,-1931
2073,41.46,-350,-1524,-1931
2074,41.48,-350,-1524,-1930
2075,41.5,-350,-1524,-1931
2076,41.52,-351,-1524,-1931
2077,41.54,-353,-1523,-1930
2078,41.56,-354,-1523,-1931
2079,41.58,-354,-1523,-1932
2080,41.6,-353,-1523,-1932
2081,41.62,-352,-1525,-1932
2082,41.64,-352,-1526,-1932
2083,41.66,-352,-1526,-1932
2084,41.68,-352,-1526,-1932
2085,41.7,-351,-1526,-1932
2086,41.72,-350,-1526,-1932
2087,41.74,-352,-1526,-1935
2088,41.76,-354,-1526,-1936
2089,41.78,-355,-1529,-1936
2090,41.8,-356,-1529,-1938
2091,41.82,-356,-1526,-1938
2092,41.84,-353,-1528,-1938
2093,41.86,-355,-1528,-1940
2094,41.88,-358,-1529,-1940
2095,41.9,-355,-1529,-1937
2096,41.92,-354,-1526,-1937
2097,41.94,-354,-1527,-1937
2098,41.96,-354,-1527,-1936
2099,41.98,-353,-1526,-1935
2100,42,-352,-1526,-1934
2101,42.02,-351,-1526,-1933
2102,42.04,-350,-1525,-1932
2103,42.06,-350,-1525,-1932
2104,42.08,-350,-1524,-1933
2105,42.1,-352,-1524,-1936
2106,42.12,-355,-1528,-1938
2107,42.14,-356,-1530,-1938
2108,42.16,-353,-1528,-1936
2109,42.18,-357,-1524,-1938
2110,42.2,-359,-1526,-1940
2111,42.22,-352,-1526,-1938
2112,42.24,-352,-1524,-1937
2113,42.26,-354,-1526,-1936
2114,42.28,-354,-1527,-1935
2115,42.3,-354,-1528,-1934
2116,42.32,-354,-1528,-1934
2117,42.34,-353,-1528,-1933
2118,42.36,-352,-1528,-1932
2119,42.38,-353,-1528,-1931
2120,42.4,-353,-1528,-1930
2121,42.42,-352,-1527,-1930
2122,42.44,-353,-1526,-1931
2123,42.46,-354,-1526,-1932
2124,42.48,-354,-1525,-1931
2125,42.5,-354,-1524,-1931
2126,42.52,-354,-1524,-1932
2127,42.54,-354,-1524,-1933
2128,42.56,-354,-1524,-1934
2129,42.58,-355,-1524,-1934
2130,42.6,-355,-1524,-1933
2131,42.62,-354,-1524,-1932
2132,42.64,-354,-1525,-1932
2133,42.66,-353,-1526,-1932
2134,42.68,-352,-1526,-1932
2135,42.7,-352,-1526,-1932
2136,42.72,-352,-1526,-1931
2137,42.74,-352,-1526,-1930
2138,42.76,-352,-1526,-1931
2139,42.78,-352,-1526,-1932
2140,42.8,-352,-1526,-1932
2141,42.82,-352,-1526,-1933
2142,42.84,-353,-1526,-1933
2143,42.86,-353,-1525,-1932
2144,42.88,-352,-1524,-1932
2145,42.9,-352,-1524,-1933
2146,42.92,-353,-1524,-1934
2147,42.94,-354,-1524,-1933
2148,42.96,-353,-1524,-1932
2149,42.98,-352,-1524,-1931
2150,43,-351,-1525,-1930
2151,43.02,-350,-1526,-1931
2152,43.04,-350,-1526,-1932
2153,43.06,-349,-1526,-1931
2154,43.08,-348,-1527,-1931
2155,43.1,-348,-1528,-1932
2156,43.12,-348,-1528,-1932
2157,43.14,-348,-1528,-1932
2158,43.16,-348,-1528,-1932
2159,43.18,-348,-1528,-1933
2160,43.2,-349,-1529,-1934
2161,43.22,-350,-1529,-1934
2162,43.24,-350,-1529,-1934
2163,43.26,-350,-1529,-1933
2164,43.28,-351,-1527,-1932
2165,43.3,-352,-1526,-1931
2166,43.32,-352,-1526,-1929
2167,43.34,-351,-1526,-1928
2168,43.36,-350,-1525,-1928
2169,43.38,-348,-1528,-1931
2170,43.4,-350,-1532,-1930
2171,43.42,-352,-1532,-1930
2172,43.44,-350,-1536,-1932
2173,43.46,-350,-1540,-1930
2174,43.48,-350,-1536,-1930
2175,43.5,-355,-1529,-1932
2176,43.52,-355,-1529,-1934
2177,43.54,-351,-1532,-1933
2178,43.56,-352,-1531,-1932
2179,43.58,-353,-1530,-1932
2180,43.6,-354,-1530,-1932
2181,43.62,-355,-1529,-1932
2182,43.64,-356,-1528,-1932
2183,43.66,-355,-1528,-1931
2184,43.68,-354,-1528,-1930
2185,43.7,-354,-1528,-1930
2186,43.72,-354,-1528,-1930
2187,43.74,-354,-1527,-1930
2188,43.76,-353,-1526,-1931
2189,43.78,-352,-1526,-1932
2190,43.8,-352,-1526,-1932
2191,43.82,-352,-1525,-1932
2192,43.84,-354,-1525,-1933
2193,43.86,-356,-1525,-1935
2194,43.88,-356,-1524,-1936
2195,43.9,-356,-1525,-1936
2196,43.92,-356,-1526,-1937
2197,43.94,-353,-1528,-1940
2198,43.96,-353,-1530,-1940
2199,43.98,-355,-1530,-1936
2200,44,-354,-1528,-1936
2201,44.02,-355,-1529,-1934
2202,44.04,-356,-1531,-1936
2203,44.06,-358,-1530,-1940
2204,44.08,-357,-1530,-1937
2205,44.1,-355,-1530,-1935
2206,44.12,-356,-1530,-1934
2207,44.14,-356,-1529,-1934
2208,44.16,-356,-1528,-1934
2209,44.18,-357,-1528,-1934
2210,44.2,-358,-1528,-1935
2211,44.22,-358,-1527,-1935
2212,44.24,-358,-1526,-1934
2213,44.26,-358,-1525,-1935
2214,44.28,-357,-1524,-1936
2215,44.3,-356,-1524,-1935
2216,44.32,-356,-1524,-1934
2217,44.34,-356,-1524,-1934
2218,44.36,-356,-1524,-1933
2219,44.38,-356,-1525,-1932
2220,44.4,-355,-1526,-1932
2221,44.42,-355,-1526,-1931
2222,44.44,-356,-1526,-1930
2223,44.46,-356,-1527,-1930
2224,44.48,-355,-1527,-1931
2225,44.5,-355,-1528,-1932
2226,44.52,-356,-1528,-1932
2227,44.54,-356,-1526,-1932
2228,44.56,-356,-1528,-1933
2229,44.58,-360,-1530,-1934
2230,44.6,-362,-1528,-1935
2231,44.62,-358,-1528,-1936
2232,44.64,-357,-1529,-1936
2233,44.66,-358,-1527,-1936
2234,44.68,-357,-1527,-1936
2235,44.7,-356,-1528,-1935
2236,44.72,-356,-1528,-1934
2237,44.74,-356,-1528,-1934
2238,44.76,-356,-1528,-1934
2239,44.78,-355,-1528,-1934
2240,44.8,-355,-1532,-1934
2241,44.82,-356,-1531,-1938
2242,44.84,-358,-1526,-1940
2243,44.86,-360,-1528,-1938
2244,44.88,-358,-1530,-1938
2245,44.9,-358,-1528,-1938
2246,44.92,-362,-1528,-1942
2247,44.94,-361,-1530,-1942
2248,44.96,-359,-1530,-1939
2249,44.98,-360,-1530,-1940
2250,45,-360,-1530,-1939
2251,45.02,-359,-1530,-1938
2252,45.04,-358,-1530,-1937
2253,45.06,-358,-1531,-1936
2254,45.08,-357,-1531,-1934
2255,45.1,-356,-1530,-1932
2256,45.12,-356,-1530,-1931
2257,45.14,-355,-1529,-1930
2258,45.16,-354,-1528,-1930
2259,45.18,-354,-1528,-1931
2260,45.2,-357,-1529,-1937
2261,45.22,-362,-1530,-1940
2262,45.24,-362,-1530,-1934
2263,45.26,-358,-1528,-1934
2264,45.28,-361,-1533,-1938
2265,45.3,-361,-1536,-1938
2266,45.32,-353,-1531,-1932
2267,45.34,-354,-1530,-1930
2268,45.36,-357,-1530,-1933
2269,45.38,-355,-1530,-1932
2270,45.4,-354,-1530,-1932
2271,45.42,-354,-1530,-1932
2272,45.44,-354,-1530,-1931
2273,45.46,-353,-1530,-1930
2274,45.48,-352,-1530,-1930
2275,45.5,-353,-1530,-1931
2276,45.52,-354,-1530,-1933
2277,45.54,-354,-1530,-1934
2278,45.56,-354,-1530,-1933
2279,45.58,-355,-1531,-1932
2280,45.6,-356,-1532,-1934
2281,45.62,-356,-1532,-1936
2282,45.64,-356,-1533,-1935
2283,45.66,-356,-1534,-1934
2284,45.68,-356,-1534,-1933
2285,45.7,-356,-1534,-1932
2286,45.72,-356,-1534,-1932
2287,45.74,-356,-1534,-1932
2288,45.76,-356,-1534,-1932
2289,45.78,-355,-1534,-1931
2290,45.8,-354,-1534,-1930
2291,45.82,-354,-1533,-1930
2292,45.84,-353,-1532,-1930
2293,45.86,-352,-1532,-1931
2294,45.88,-352,-1533,-1933
2295,45.9,-352,-1533,-1935
2296,45.92,-352,-1533,-1935
2297,45.94,-352,-1534,-1935
2298,45.96,-352,-1534,-1936
2299,45.98,-352,-1535,-1936
2300,46,-352,-1537,-1935
2301,46.02,-352,-1538,-1933
2302,46.04,-351,-1538,-1931
2303,46.06,-350,-1539,-1929
2304,46.08,-350,-1540,-1928
2305,46.1,-350,-1540,-1928
2306,46.12,-350,-1539,-1928
2307,46.14,-350,-1539,-1927
2308,46.16,-350,-1540,-1927
2309,46.18,-350,-1539,-1928
2310,46.2,-350,-1538,-1929
2311,46.22,-350,-1538,-1930
2312,46.24,-350,-1537,-1931
2313,46.26,-350,-1537,-1932
2314,46.28,-351,-1538,-1932
2315,46.3,-351,-1538,-1933
2316,46.32,-351,-1538,-1934
2317,46.34,-351,-1539,-1933
2318,46.36,-350,-1540,-1932
2319,46.38,-350,-1541,-1932
2320,46.4,-350,-1544,-1932
2321,46.42,-350,-1546,-1932
2322,46.44,-349,-1546,-1932
2323,46.46,-348,-1546,-1931
2324,46.48,-348,-1547,-1930
2325,46.5,-348,-1548,-1930
2326,46.52,-348,-1549,-1931
2327,46.54,-349,-1550,-1933
2328,46.56,-350,-1551,-1934
2329,46.58,-350,-1552,-1934
2330,46.6,-350,-1552,-1934
2331,46.62,-350,-1553,-1934
2332,46.64,-349,-1555,-1934
2333,46.66,-349,-1557,-1934
2334,46.68,-349,-1558,-1934
2335,46.7,-347,-1558,-1933
2336,46.72,-346,-1559,-1932
2337,46.74,-346,-1560,-1932
2338,46.76,-345,-1561,-1932
2339,46.78,-343,-1563,-1932
2340,46.8,-342,-1564,-1932
2341,46.82,-342,-1564,-1932
2342,46.84,-342,-1565,-1932
2343,46.86,-341,-1567,-1932
2344,46.88,-340,-1572,-1939
2345,46.9,-338,-1579,-1944
2346,46.92,-338,-1587,-1946
2347,46.94,-340,-1589,-1942
2348,46.96,-336,-1582,-1936
2349,46.98,-331,-1588,-1938
2350,47,-330,-1595,-1938
2351,47.02,-332,-1589,-1938
2352,47.04,-332,-1588,-1938
2353,47.06,-329,-1592,-1938
2354,47.08,-328,-1594,-1938
2355,47.1,-326,-1595,-1937
2356,47.12,-323,-1597,-1936
2357,47.14,-320,-1601,-1936
2358,47.16,-316,-1605,-1936
2359,47.18,-312,-1609,-1937
2360,47.2,-308,-1614,-1939
2361,47.22,-304,-1618,-1940
2362,47.24,-300,-1622,-1940
2363,47.26,-295,-1626,-1941
2364,47.28,-290,-1629,-1943
2365,47.3,-285,-1632,-1945
2366,47.32,-280,-1636,-1946
2367,47.34,-275,-1639,-1946
2368,47.36,-269,-1641,-1946
2369,47.38,-262,-1643,-1946
2370,47.4,-258,-1644,-1946
2371,47.42,-254,-1646,-1947
2372,47.44,-246,-1649,-1948
2373,47.46,-238,-1651,-1948
2374,47.48,-230,-1653,-1948
2375,47.5,-222,-1654,-1948
2376,47.52,-214,-1654,-1948
2377,47.54,-206,-1654,-1949
2378,47.56,-199,-1654,-1951
2379,47.58,-193,-1652,-1952
2380,47.6,-187,-1650,-1953
2381,47.62,-182,-1649,-1954
2382,47.64,-178,-1646,-1953
2383,47.66,-174,-1643,-1952
2384,47.68,-170,-1641,-1951
2385,47.7,-166,-1639,-1949
2386,47.72,-164,-1638,-1948
2387,47.74,-162,-1637,-1948
2388,47.76,-158,-1635,-1948
2389,47.78,-155,-1633,-1947
2390,47.8,-153,-1631,-1945
2391,47.82,-150,-1629,-1944
2392,47.84,-146,-1628,-1944
2393,47.86,-143,-1626,-1943
2394,47.88,-141,-1623,-1942
2395,47.9,-139,-1622,-1942
2396,47.92,-137,-1621,-1941
2397,47.94,-135,-1619,-1940
2398,47.96,-133,-1618,-1940
2399,47.98,-130,-1617,-1940
2400,48,-127,-1615,-1939
2401,48.02,-125,-1613,-1938
2402,48.04,-123,-1612,-1937
2403,48.06,-122,-1612,-1936
2404,48.08,-121,-1612,-1935
2405,48.1,-118,-1612,-1933
2406,48.12,-114,-1613,-1931
2407,48.14,-111,-1613,-1929
2408,48.16,-109,-1612,-1928
2409,48.18,-106,-1612,-1927
2410,48.2,-103,-1612,-1926
2411,48.22,-101,-1612,-1926
2412,48.24,-98,-1611,-1927
2413,48.26,-95,-1609,-1927
2414,48.28,-92,-1607,-1925
2415,48.3,-88,-1605,-1924
2416,48.32,-85,-1604,-1923
2417,48.34,-82,-1604,-1921
2418,48.36,-79,-1603,-1919
2419,48.38,-78,-1602,-1918
2420,48.4,-76,-1602,-1917
2421,48.42,-72,-1601,-1915
2422,48.44,-69,-1599,-1914
2423,48.46,-67,-1597,-1913
2424,48.48,-65,-1595,-1912
2425,48.5,-63,-1593,-1912
2426,48.52,-61,-1591,-1911
2427,48.54,-59,-1589,-1910
2428,48.56,-58,-1587,-1909
2429,48.58,-57,-1586,-1908
2430,48.6,-55,-1585,-1908
2431,48.62,-53,-1584,-1908
2432,48.64,-51,-1584,-1908
2433,48.66,-49,-1583,-1907
2434,48.68,-47,-1581,-1906
2435,48.7,-46,-1579,-1906
2436,48.72,-46,-1578,-1906
2437,48.74,-45,-1578,-1905
2438,48.76,-44,-1577,-1904
2439,48.78,-44,-1576,-1903
2440,48.8,-43,-1576,-1902
2441,48.82,-43,-1576,-1901
2442,48.84,-44,-1576,-1900
2443,48.86,-44,-1576,-1900
2444,48.88,-44,-1575,-1900
2445,48.9,-44,-1574,-1901
2446,48.92,-43,-1573,-1902
2447,48.94,-42,-1572,-1902
2448,48.96,-42,-1572,-1902
2449,48.98,-42,-1572,-1902
2450,49,-44,-1570,-1902
2451,49.02,-44,-1570,-1904
2452,49.04,-42,-1572,-1906
2453,49.06,-42,-1572,-1900
2454,49.08,-39,-1574,-1896
2455,49.1,-39,-1579,-1900
2456,49.12,-42,-1577,-1902
2457,49.14,-41,-1572,-1901
2458,49.16,-40,-1572,-1900
2459,49.18,-40,-1572,-1900
2460,49.2,-40,-1573,-1900
2461,49.22,-40,-1573,-1901
2462,49.24,-40,-1572,-1903
2463,49.26,-40,-1571,-1904
2464,49.28,-41,-1570,-1903
2465,49.3,-42,-1570,-1902
2466,49.32,-43,-1570,-1903
2467,49.34,-44,-1570,-1904
2468,49.36,-46,-1571,-1901
2469,49.38,-48,-1572,-1898
2470,49.4,-43,-1569,-1902
2471,49.42,-37,-1566,-1902
2472,49.44,-39,-1569,-1900
2473,49.46,-42,-1574,-1902
2474,49.48,-44,-1574,-1902
2475,49.5,-44,-1574,-1900
2476,49.52,-44,-1574,-1898
2477,49.54,-42,-1572,-1902
2478,49.56,-40,-1571,-1903
2479,49.58,-42,-1571,-1900
2480,49.6,-42,-1571,-1900
2481,49.62,-42,-1570,-1900
2482,49.64,-40,-1569,-1899
2483,49.66,-38,-1568,-1898
2484,49.68,-42,-1570,-1896
2485,49.7,-46,-1572,-1894
2486,49.72,-47,-1572,-1894
2487,49.74,-43,-1570,-1896
2488,49.76,-42,-1572,-1896
2489,49.78,-42,-1577,-1894
2490,49.8,-39,-1575,-1894
2491,49.82,-41,-1572,-1894
2492,49.84,-42,-1572,-1894
2493,49.86,-42,-1573,-1894
2494,49.88,-42,-1574,-1894
2495,49.9,-42,-1574,-1894
2496,49.92,-42,-1574,-1894
2497,49.94,-42,-1574,-1895
2498,49.96,-43,-1573,-1896
2499,49.98,-44,-1572,-1896
2500,50,-45,-1572,-1896
2501,50.02,-46,-1571,-1896
2502,50.04,-46,-1570,-1896
2503,50.06,-45,-1570,-1896
2504,50.08,-45,-1569,-1896
2505,50.1,-45,-1568,-1897
2506,50.12,-44,-1568,-1897
2507,50.14,-44,-1569,-1896
2508,50.16,-43,-1570,-1895
2509,50.18,-42,-1570,-1895
2510,50.2,-41,-1570,-1896
2511,50.22,-40,-1570,-1896
2512,50.24,-40,-1570,-1896
2513,50.26,-40,-1569,-1896
2514,50.28,-41,-1569,-1897
2515,50.3,-42,-1569,-1898
2516,50.32,-42,-1568,-1899
2517,50.34,-42,-1568,-1901
2518,50.36,-42,-1568,-1902
2519,50.38,-42,-1568,-1902
2520,50.4,-42,-1568,-1902
2521,50.42,-42,-1568,-1902
2522,50.44,-41,-1569,-1901
2523,50.46,-40,-1569,-1900
2524,50.48,-40,-1569,-1900
2525,50.5,-39,-1570,-1898
2526,50.52,-38,-1570,-1896
