k,t,x,y,z
4735,94.7,-354,-1528,-1937
4736,94.72,-354,-1528,-1937
4737,94.74,-354,-1527,-1937
4738,94.76,-354,-1526,-1938
4739,94.78,-354,-1526,-1937
4740,94.8,-354,-1526,-1935
4741,94.82,-354,-1526,-1933
4742,94.84,-354,-1526,-1932
4743,94.86,-354,-1526,-1932
4744,94.88,-354,-1526,-1932
4745,94.9,-354,-1527,-1932
4746,94.92,-354,-1528,-1931
4747,94.94,-354,-1529,-1931
4748,94.96,-354,-1530,-1933
4749,94.98,-354,-1530,-1935
4750,95,-355,-1529,-1936
4751,95.02,-356,-1528,-1936
4752,95.04,-356,-1529,-1936
4753,95.06,-355,-1529,-1935
4754,95.08,-354,-1528,-1934
4755,95.1,-354,-1528,-1934
4756,95.12,-353,-1528,-1933
4757,95.14,-352,-1528,-1931
4758,95.16,-352,-1528,-1930
4759,95.18,-352,-1528,-1930
4760,95.2,-352,-1528,-1930
4761,95.22,-351,-1528,-1930
4762,95.24,-351,-1528,-1930
4763,95.26,-352,-1529,-1930
4764,95.28,-352,-1530,-1929
4765,95.3,-352,-1530,-1929
4766,95.32,-352,-1529,-1931
4767,95.34,-352,-1529,-1933
4768,95.36,-352,-1529,-1933
4769,95.38,-352,-1527,-1933
4770,95.4,-352,-1527,-1934
4771,95.42,-352,-1527,-1934
4772,95.44,-352,-1526,-1934
4773,95.46,-353,-1526,-1933
4774,95.48,-353,-1526,-1931
4775,95.5,-352,-1526,-1930
4776,95.52,-352,-1526,-1930
4777,95.54,-352,-1526,-1930
4778,95.56,-352,-1527,-1929
4779,95.58,-352,-1528,-1928
4780,95.6,-352,-1528,-1928
4781,95.62,-351,-1528,-1928
4782,95.64,-351,-1528,-1929
4783,95.66,-352,-1527,-1930
4784,95.68,-352,-1526,-1931
4785,95.7,-352,-1527,-1932
4786,95.72,-353,-1528,-1932
4787,95.74,-353,-1527,-1933
4788,95.76,-352,-1526,-1934
4789,95.78,-353,-1526,-1934
4790,95.8,-354,-1526,-1933
4791,95.82,-353,-1526,-1932
4792,95.84,-352,-1526,-1931
4793,95.86,-352,-1526,-1930
4794,95.88,-351,-1526,-1929
4795,95.9,-350,-1526,-1928
4796,95.92,-350,-1526,-1928
4797,95.94,-350,-1526,-1927
4798,95.96,-350,-1527,-1927
4799,95.98,-350,-1528,-1928
4800,96,-351,-1528,-1929
4801,96.02,-352,-1528,-1930
4802,96.04,-353,-1528,-1931
4803,96.06,-354,-1527,-1932
4804,96.08,-354,-1526,-1932
4805,96.1,-354,-1526,-1933
4806,96.12,-353,-1525,-1933
4807,96.14,-352,-1524,-1932
4808,96.16,-352,-1524,-1931
4809,96.18,-352,-1525,-1930
4810,96.2,-352,-1526,-1930
4811,96.22,-352,-1526,-1930
4812,96.24,-352,-1526,-1930
4813,96.26,-352,-1526,-1930
4814,96.28,-352,-1526,-1930
4815,96.3,-352,-1526,-1930
4816,96.32,-352,-1526,-1930
4817,96.34,-352,-1526,-1930
4818,96.36,-353,-1524,-1934
4819,96.38,-352,-1526,-1936
4820,96.4,-350,-1530,-1934
4821,96.42,-348,-1531,-1934
4822,96.44,-350,-1527,-1936
4823,96.46,-359,-1527,-1938
4824,96.48,-359,-1532,-1938
4825,96.5,-355,-1536,-1936
4826,96.52,-356,-1540,-1934
4827,96.54,-354,-1535,-1934
4828,96.56,-352,-1530,-1934
4829,96.58,-353,-1530,-1934
4830,96.6,-354,-1530,-1934
4831,96.62,-354,-1531,-1933
4832,96.64,-354,-1532,-1932
4833,96.66,-354,-1531,-1932
4834,96.68,-354,-1529,-1931
4835,96.7,-354,-1529,-1931
4836,96.72,-354,-1529,-1932
4837,96.74,-354,-1528,-1932
4838,96.76,-354,-1528,-1932
4839,96.78,-354,-1527,-1933
4840,96.8,-354,-1525,-1934
4841,96.82,-353,-1524,-1933
4842,96.84,-352,-1525,-1932
4843,96.86,-352,-1526,-1932
4844,96.88,-351,-1525,-1932
4845,96.9,-350,-1524,-1932
4846,96.92,-350,-1524,-1931
4847,96.94,-350,-1524,-1929
4848,96.96,-350,-1524,-1927
4849,96.98,-350,-1524,-1926
4850,97,-350,-1524,-1925
4851,97.02,-350,-1523,-1925
4852,97.04,-350,-1522,-1926
4853,97.06,-351,-1522,-1926
4854,97.08,-352,-1521,-1928
4855,97.1,-352,-1521,-1930
4856,97.12,-352,-1521,-1930
4857,97.14,-352,-1520,-1930
4858,97.16,-352,-1520,-1930
4859,97.18,-352,-1520,-1930
4860,97.2,-352,-1520,-1929
4861,97.22,-352,-1520,-1928
4862,97.24,-352,-1521,-1928
4863,97.26,-351,-1522,-1927
4864,97.28,-350,-1522,-1926
4865,97.3,-350,-1522,-1925
4866,97.32,-350,-1522,-1925
4867,97.34,-350,-1522,-1926
4868,97.36,-350,-1522,-1926
4869,97.38,-350,-1523,-1927
4870,97.4,-350,-1524,-1928
4871,97.42,-350,-1524,-1928
4872,97.44,-350,-1525,-1928
4873,97.46,-350,-1526,-1929
4874,97.48,-351,-1526,-1930
4875,97.5,-351,-1526,-1928
4876,97.52,-350,-1526,-1926
4877,97.54,-352,-1524,-1924
4878,97.56,-350,-1522,-1924
4879,97.58,-346,-1524,-1926
4880,97.6,-348,-1526,-1926
4881,97.62,-348,-1524,-1928
4882,97.64,-346,-1522,-1924
4883,97.66,-347,-1523,-1922
4884,97.68,-348,-1524,-1926
4885,97.7,-348,-1524,-1926
4886,97.72,-348,-1524,-1927
4887,97.74,-349,-1524,-1929
4888,97.76,-350,-1524,-1931
4889,97.78,-351,-1524,-1932
4890,97.8,-352,-1525,-1933
4891,97.82,-353,-1526,-1934
4892,97.84,-354,-1526,-1934
4893,97.86,-354,-1526,-1935
4894,97.88,-354,-1527,-1936
4895,97.9,-354,-1528,-1935
4896,97.92,-354,-1528,-1934
4897,97.94,-354,-1528,-1934
4898,97.96,-354,-1528,-1933
4899,97.98,-354,-1528,-1932
4900,98,-354,-1528,-1932
4901,98.02,-354,-1528,-1932
4902,98.04,-354,-1528,-1932
4903,98.06,-354,-1529,-1933
4904,98.08,-354,-1530,-1934
4905,98.1,-354,-1530,-1934
4906,98.12,-354,-1530,-1935
4907,98.14,-353,-1530,-1936
4908,98.16,-352,-1530,-1936
4909,98.18,-352,-1530,-1936
4910,98.2,-352,-1529,-1936
4911,98.22,-354,-1529,-1933
4912,98.24,-355,-1530,-1924
4913,98.26,-352,-1533,-1920
4914,98.28,-352,-1533,-1926
4915,98.3,-355,-1530,-1932
4916,98.32,-355,-1528,-1932
4917,98.34,-352,-1528,-1932
4918,98.36,-351,-1530,-1931
4919,98.38,-352,-1529,-1928
4920,98.4,-353,-1530,-1931
4921,98.42,-357,-1529,-1934
4922,98.44,-360,-1526,-1936
4923,98.46,-360,-1531,-1936
4924,98.48,-358,-1531,-1938
4925,98.5,-356,-1526,-1942
4926,98.52,-355,-1528,-1938
4927,98.54,-355,-1530,-1930
4928,98.56,-356,-1529,-1930
4929,98.58,-356,-1529,-1933
4930,98.6,-356,-1530,-1932
4931,98.62,-355,-1530,-1932
4932,98.64,-354,-1530,-1931
4933,98.66,-354,-1530,-1929
4934,98.68,-353,-1530,-1928
4935,98.7,-352,-1530,-1928
4936,98.72,-352,-1530,-1929
4937,98.74,-352,-1529,-1931
4938,98.76,-351,-1528,-1932
4939,98.78,-351,-1528,-1932
4940,98.8,-352,-1528,-1933
4941,98.82,-352,-1528,-1934
4942,98.84,-352,-1528,-1934
4943,98.86,-353,-1528,-1934
4944,98.88,-353,-1528,-1934
4945,98.9,-353,-1528,-1933
4946,98.92,-354,-1528,-1931
4947,98.94,-354,-1529,-1930
4948,98.96,-353,-1530,-1929
4949,98.98,-352,-1530,-1927
4950,99,-352,-1530,-1926
4951,99.02,-351,-1530,-1925
4952,99.04,-350,-1529,-1925
4953,99.06,-350,-1528,-1927
4954,99.08,-350,-1528,-1928
4955,99.1,-350,-1528,-1929
4956,99.12,-350,-1528,-1930
4957,99.14,-350,-1528,-1931
4958,99.16,-350,-1528,-1932
4959,99.18,-350,-1527,-1932
4960,99.2,-351,-1526,-1932
4961,99.22,-352,-1526,-1932
4962,99.24,-352,-1526,-1931
4963,99.26,-352,-1526,-1929
4964,99.28,-352,-1526,-1928
4965,99.3,-352,-1526,-1927
4966,99.32,-354,-1529,-1924
4967,99.34,-351,-1531,-1926
4968,99.36,-344,-1530,-1930
4969,99.38,-349,-1531,-1932
4970,99.4,-353,-1529,-1934
4971,99.42,-352,-1529,-1936
4972,99.44,-354,-1531,-1934
4973,99.46,-352,-1530,-1931
4974,99.48,-350,-1530,-1932
4975,99.5,-350,-1529,-1932
4976,99.52,-351,-1528,-1932
4977,99.54,-352,-1528,-1932
4978,99.56,-353,-1527,-1932
4979,99.58,-354,-1527,-1931
4980,99.6,-354,-1528,-1929
4981,99.62,-353,-1528,-1928
4982,99.64,-353,-1528,-1927
4983,99.66,-354,-1529,-1925
4984,99.68,-354,-1530,-1924
4985,99.7,-354,-1530,-1925
4986,99.72,-353,-1530,-1926
4987,99.74,-352,-1530,-1926
4988,99.76,-352,-1530,-1926
4989,99.78,-353,-1529,-1926
4990,99.8,-353,-1528,-1927
4991,99.82,-352,-1528,-1928
4992,99.84,-352,-1528,-1929
4993,99.86,-352,-1527,-1930
4994,99.88,-352,-1526,-1930
4995,99.9,-352,-1527,-1930
4996,99.92,-352,-1528,-1931
4997,99.94,-352,-1528,-1932
4998,99.96,-352,-1529,-1931
4999,99.98,-352,-1529,-1930
5000,100,-352,-1528,-1929
5001,100.02,-352,-1528,-1928
5002,100.04,-351,-1528,-1928
5003,100.06,-351,-1528,-1928
5004,100.08,-351,-1529,-1927
5005,100.1,-353,-1530,-1932
5006,100.12,-356,-1533,-1940
5007,100.14,-356,-1536,-1942
5008,100.16,-355,-1533,-1936
5009,100.18,-354,-1531,-1932
5010,100.2,-354,-1531,-1930
5011,100.22,-354,-1530,-1924
5012,100.24,-355,-1533,-1930
5013,100.26,-355,-1533,-1935
5014,100.28,-354,-1530,-1932
5015,100.3,-354,-1530,-1931
5016,100.32,-354,-1530,-1929
5017,100.34,-354,-1530,-1928
5018,100.36,-354,-1530,-1928
5019,100.38,-354,-1530,-1929
5020,100.4,-354,-1530,-1929
5021,100.42,-354,-1530,-1928
5022,100.44,-354,-1530,-1928
5023,100.46,-354,-1530,-1928
5024,100.48,-354,-1530,-1929
5025,100.5,-354,-1530,-1931
5026,100.52,-353,-1530,-1932
5027,100.54,-352,-1529,-1931
5028,100.56,-352,-1528,-1930
5029,100.58,-352,-1528,-1930
5030,100.6,-352,-1528,-1930
5031,100.62,-352,-1528,-1929
5032,100.64,-352,-1527,-1927
5033,100.66,-352,-1526,-1925
5034,100.68,-352,-1527,-1924
5035,100.7,-352,-1528,-1924
5036,100.72,-352,-1529,-1924
5037,100.74,-352,-1530,-1924
5038,100.76,-352,-1530,-1925
5039,100.78,-352,-1530,-1926
5040,100.8,-352,-1530,-1926
5041,100.82,-352,-1531,-1926
5042,100.84,-352,-1531,-1927
5043,100.86,-352,-1530,-1928
5044,100.88,-352,-1530,-1928
5045,100.9,-352,-1530,-1928
5046,100.92,-352,-1530,-1929
5047,100.94,-352,-1529,-1929
5048,100.96,-352,-1528,-1928
5049,100.98,-352,-1528,-1928
5050,101,-352,-1528,-1927
5051,101.02,-352,-1527,-1926
5052,101.04,-352,-1526,-1926
5053,101.06,-352,-1526,-1926
5054,101.08,-352,-1526,-1926
5055,101.1,-352,-1526,-1926
5056,101.12,-352,-1526,-1926
5057,101.14,-352,-1526,-1927
5058,101.16,-352,-1526,-1928
5059,101.18,-352,-1526,-1928
5060,101.2,-353,-1527,-1929
5061,101.22,-354,-1529,-1928
5062,101.24,-354,-1526,-1928
5063,101.26,-355,-1527,-1930
5064,101.28,-355,-1531,-1930
5065,101.3,-355,-1531,-1928
5066,101.32,-353,-1532,-1924
5067,101.34,-350,-1531,-1924
5068,101.36,-348,-1526,-1926
5069,101.38,-350,-1524,-1926
5070,101.4,-357,-1528,-1926
5071,101.42,-358,-1531,-1930
5072,101.44,-355,-1531,-1936
5073,101.46,-354,-1530,-1938
5074,101.48,-355,-1533,-1934
5075,101.5,-355,-1534,-1936
5076,101.52,-354,-1530,-1937
5077,101.54,-354,-1528,-1933
5078,101.56,-355,-1528,-1934
5079,101.58,-355,-1528,-1935
5080,101.6,-354,-1528,-1936
5081,101.62,-354,-1528,-1935
5082,101.64,-354,-1527,-1935
5083,101.66,-354,-1526,-1935
5084,101.68,-354,-1527,-1933
5085,101.7,-354,-1528,-1931
5086,101.72,-353,-1528,-1930
5087,101.74,-352,-1529,-1929
5088,101.76,-351,-1529,-1928
5089,101.78,-350,-1528,-1928
5090,101.8,-350,-1529,-1929
5091,101.82,-350,-1530,-1930
5092,101.84,-350,-1530,-1930
5093,101.86,-350,-1530,-1930
5094,101.88,-350,-1529,-1931
5095,101.9,-350,-1528,-1932
5096,101.92,-350,-1528,-1932
5097,101.94,-351,-1528,-1933
5098,101.96,-352,-1527,-1933
5099,101.98,-352,-1526,-1932
5100,102,-353,-1526,-1932
5101,102.02,-354,-1526,-1932
5102,102.04,-354,-1526,-1931
5103,102.06,-354,-1526,-1930
5104,102.08,-354,-1526,-1930
5105,102.1,-354,-1526,-1930
5106,102.12,-353,-1526,-1929
5107,102.14,-353,-1527,-1928
5108,102.16,-354,-1528,-1928
5109,102.18,-354,-1528,-1928
5110,102.2,-354,-1528,-1928
5111,102.22,-354,-1529,-1929
5112,102.24,-354,-1530,-1930
5113,102.26,-354,-1530,-1931
5114,102.28,-354,-1530,-1932
5115,102.3,-354,-1530,-1932
5116,102.32,-354,-1530,-1932
5117,102.34,-354,-1530,-1932
5118,102.36,-353,-1530,-1932
5119,102.38,-352,-1529,-1931
5120,102.4,-352,-1529,-1930
5121,102.42,-352,-1530,-1929
5122,102.44,-352,-1530,-1928
5123,102.46,-352,-1530,-1928
5124,102.48,-352,-1530,-1927
5125,102.5,-352,-1529,-1927
5126,102.52,-352,-1528,-1929
5127,102.54,-353,-1528,-1930
5128,102.56,-354,-1528,-1931
5129,102.58,-354,-1527,-1932
5130,102.6,-354,-1526,-1933
5131,102.62,-354,-1526,-1934
5132,102.64,-354,-1526,-1934
5133,102.66,-354,-1526,-1933
5134,102.68,-353,-1527,-1932
5135,102.7,-352,-1528,-1931
5136,102.72,-352,-1528,-1929
5137,102.74,-352,-1528,-1928
5138,102.76,-352,-1528,-1928
5139,102.78,-352,-1528,-1928
5140,102.8,-352,-1529,-1928
5141,102.82,-352,-1530,-1928
5142,102.84,-352,-1530,-1929
5143,102.86,-352,-1530,-1930
5144,102.88,-352,-1530,-1930
5145,102.9,-352,-1530,-1931
5146,102.92,-353,-1530,-1932
5147,102.94,-354,-1530,-1932
5148,102.96,-354,-1530,-1932
5149,102.98,-354,-1530,-1933
5150,103,-354,-1530,-1933
5151,103.02,-354,-1530,-1932
5152,103.04,-354,-1530,-1931
5153,103.06,-354,-1529,-1930
5154,103.08,-354,-1528,-1930
5155,103.1,-354,-1528,-1930
5156,103.12,-353,-1529,-1930
5157,103.14,-352,-1530,-1930
5158,103.16,-352,-1529,-1930
5159,103.18,-352,-1527,-1930
5160,103.2,-352,-1526,-1931
5161,103.22,-352,-1526,-1932
5162,103.24,-353,-1527,-1933
5163,103.26,-353,-1528,-1934
5164,103.28,-352,-1527,-1934
5165,103.3,-353,-1526,-1935
5166,103.32,-353,-1527,-1935
5167,103.34,-352,-1528,-1933
5168,103.36,-352,-1528,-1932
5169,103.38,-352,-1528,-1931
5170,103.4,-352,-1528,-1930
5171,103.42,-352,-1528,-1930
5172,103.44,-352,-1527,-1929
5173,103.46,-352,-1526,-1928
5174,103.48,-352,-1526,-1927
5175,103.5,-352,-1526,-1927
5176,103.52,-352,-1526,-1928
5177,103.54,-353,-1526,-1929
5178,103.56,-354,-1526,-1930
5179,103.58,-354,-1526,-1931
5180,103.6,-354,-1526,-1933
5181,103.62,-353,-1527,-1934
5182,103.64,-353,-1529,-1935
5183,103.66,-353,-1530,-1935
5184,103.68,-352,-1530,-1934
5185,103.7,-352,-1530,-1934
5186,103.72,-352,-1530,-1934
5187,103.74,-352,-1530,-1933
5188,103.76,-352,-1530,-1932
5189,103.78,-351,-1530,-1932
5190,103.8,-350,-1530,-1932
5191,103.82,-350,-1530,-1931
5192,103.84,-350,-1530,-1931
5193,103.86,-350,-1530,-1931
5194,103.88,-350,-1530,-1931
5195,103.9,-351,-1530,-1932
5196,103.92,-352,-1530,-1933
5197,103.94,-353,-1529,-1934
5198,103.96,-354,-1528,-1934
5199,103.98,-354,-1527,-1934
5200,104,-354,-1526,-1934
5201,104.02,-354,-1526,-1934
5202,104.04,-353,-1525,-1934
5203,104.06,-352,-1524,-1933
5204,104.08,-352,-1524,-1932
5205,104.1,-352,-1524,-1932
5206,104.12,-351,-1524,-1931
5207,104.14,-350,-1524,-1930
5208,104.16,-350,-1525,-1930
5209,104.18,-350,-1525,-1929
5210,104.2,-350,-1525,-1928
5211,104.22,-350,-1526,-1928
5212,104.24,-350,-1526,-1928
5213,104.26,-352,-1524,-1933
5214,104.28,-352,-1524,-1936
5215,104.3,-350,-1526,-1932
5216,104.32,-353,-1526,-1932
5217,104.34,-353,-1529,-1930
5218,104.36,-352,-1529,-1928
5219,104.38,-352,-1529,-1930
5220,104.4,-351,-1529,-1930
5221,104.42,-352,-1526,-1930
5222,104.44,-351,-1528,-1930
5223,104.46,-350,-1528,-1930
5224,104.48,-350,-1528,-1930
5225,104.5,-352,-1530,-1928
5226,104.52,-352,-1533,-1928
5227,104.54,-352,-1534,-1932
5228,104.56,-352,-1531,-1934
5229,104.58,-350,-1530,-1933
5230,104.6,-351,-1529,-1932
5231,104.62,-352,-1529,-1932
5232,104.64,-352,-1529,-1933
5233,104.66,-352,-1528,-1934
5234,104.68,-352,-1528,-1934
5235,104.7,-352,-1527,-1934
5236,104.72,-352,-1526,-1933
5237,104.74,-352,-1526,-1932
5238,104.76,-352,-1526,-1931
5239,104.78,-351,-1527,-1931
5240,104.8,-350,-1527,-1931
5241,104.82,-350,-1526,-1930
5242,104.84,-350,-1527,-1929
5243,104.86,-350,-1527,-1929
5244,104.88,-350,-1526,-1930
5245,104.9,-350,-1527,-1930
5246,104.92,-350,-1528,-1931
5247,104.94,-350,-1527,-1932
5248,104.96,-350,-1526,-1932
5249,104.98,-350,-1526,-1932
5250,105,-350,-1526,-1933
5251,105.02,-350,-1526,-1934
5252,105.04,-350,-1526,-1934
5253,105.06,-350,-1526,-1934
5254,105.08,-350,-1526,-1934
5255,105.1,-350,-1526,-1934
5256,105.12,-350,-1526,-1933
5257,105.14,-350,-1527,-1932
5258,105.16,-350,-1528,-1932
5259,105.18,-350,-1528,-1931
5260,105.2,-349,-1529,-1930
5261,105.22,-349,-1530,-1930
5262,105.24,-350,-1530,-1930
5263,105.26,-350,-1530,-1931
5264,105.28,-350,-1529,-1932
5265,105.3,-350,-1528,-1932
5266,105.32,-350,-1528,-1932
5267,105.34,-350,-1528,-1933
5268,105.36,-351,-1528,-1934
5269,105.38,-351,-1528,-1933
5270,105.4,-350,-1528,-1932
5271,105.42,-351,-1528,-1932
5272,105.44,-351,-1528,-1931
5273,105.46,-350,-1529,-1930
5274,105.48,-350,-1530,-1930
5275,105.5,-350,-1530,-1930
5276,105.52,-350,-1530,-1930
5277,105.54,-350,-1530,-1930
5278,105.56,-350,-1530,-1930
5279,105.58,-350,-1530,-1931
5280,105.6,-350,-1531,-1932
5281,105.62,-350,-1532,-1932
5282,105.64,-350,-1531,-1932
5283,105.66,-350,-1530,-1933
5284,105.68,-350,-1530,-1933
5285,105.7,-350,-1530,-1932
5286,105.72,-350,-1530,-1932
5287,105.74,-350,-1530,-1932
5288,105.76,-349,-1530,-1932
5289,105.78,-348,-1529,-1932
5290,105.8,-348,-1528,-1932
5291,105.82,-348,-1529,-1932
5292,105.84,-348,-1529,-1932
5293,105.86,-348,-1528,-1932
5294,105.88,-349,-1528,-1932
5295,105.9,-350,-1528,-1932
5296,105.92,-351,-1528,-1932
5297,105.94,-352,-1529,-1933
5298,105.96,-352,-1529,-1934
5299,105.98,-352,-1528,-1934
5300,106,-352,-1528,-1934
5301,106.02,-352,-1528,-1934
5302,106.04,-352,-1529,-1935
5303,106.06,-352,-1530,-1936
5304,106.08,-351,-1529,-1935
5305,106.1,-350,-1528,-1934
5306,106.12,-350,-1528,-1934
5307,106.14,-350,-1529,-1933
5308,106.16,-350,-1530,-1932
5309,106.18,-350,-1530,-1932
5310,106.2,-349,-1530,-1932
5311,106.22,-348,-1530,-1931
5312,106.24,-349,-1530,-1931
5313,106.26,-350,-1529,-1932
5314,106.28,-350,-1528,-1932
5315,106.3,-350,-1528,-1933
5316,106.32,-350,-1528,-1934
5317,106.34,-350,-1528,-1934
5318,106.36,-352,-1525,-1932
5319,106.38,-354,-1522,-1930
5320,106.4,-354,-1526,-1928
5321,106.42,-354,-1530,-1930
5322,106.44,-350,-1528,-1934
5323,106.46,-350,-1531,-1934
5324,106.48,-348,-1534,-1932
5325,106.5,-346,-1531,-1930
5326,106.52,-350,-1529,-1930
5327,106.54,-349,-1529,-1931
5328,106.56,-348,-1530,-1932
5329,106.58,-348,-1530,-1932
5330,106.6,-348,-1530,-1932
5331,106.62,-348,-1529,-1932
5332,106.64,-349,-1528,-1933
5333,106.66,-350,-1528,-1934
5334,106.68,-350,-1527,-1934
5335,106.7,-348,-1529,-1936
5336,106.72,-346,-1532,-1938
5337,106.74,-346,-1531,-1936
5338,106.76,-348,-1531,-1934
5339,106.78,-350,-1531,-1934
5340,106.8,-350,-1531,-1934
5341,106.82,-350,-1529,-1932
5342,106.84,-348,-1529,-1928
5343,106.86,-347,-1531,-1929
5344,106.88,-349,-1530,-1932
5345,106.9,-350,-1530,-1932
5346,106.92,-350,-1530,-1932
5347,106.94,-350,-1530,-1932
5348,106.96,-350,-1530,-1932
5349,106.98,-350,-1531,-1932
5350,107,-350,-1531,-1933
5351,107.02,-350,-1530,-1934
5352,107.04,-350,-1530,-1934
5353,107.06,-349,-1529,-1934
5354,107.08,-348,-1528,-1934
5355,107.1,-348,-1529,-1934
5356,107.12,-348,-1530,-1934
5357,107.14,-348,-1530,-1933
5358,107.16,-347,-1530,-1931
5359,107.18,-347,-1530,-1930
5360,107.2,-348,-1531,-1930
5361,107.22,-347,-1531,-1930
5362,107.24,-346,-1530,-1930
5363,107.26,-347,-1530,-1929
5364,107.28,-348,-1530,-1928
5365,107.3,-348,-1530,-1929
5366,107.32,-349,-1529,-1931
5367,107.34,-350,-1528,-1932
5368,107.36,-350,-1528,-1932
5369,107.38,-350,-1528,-1932
5370,107.4,-351,-1528,-1932
5371,107.42,-351,-1528,-1933
5372,107.44,-350,-1528,-1934
5373,107.46,-350,-1528,-1935
5374,107.48,-350,-1528,-1935
5375,107.5,-350,-1528,-1934
5376,107.52,-350,-1529,-1934
5377,107.54,-349,-1530,-1934
5378,107.56,-349,-1530,-1933
5379,107.58,-349,-1530,-1931
5380,107.6,-348,-1530,-1930
5381,107.62,-348,-1530,-1929
5382,107.64,-348,-1530,-1929
5383,107.66,-349,-1530,-1930
5384,107.68,-350,-1529,-1930
5385,107.7,-350,-1528,-1930
5386,107.72,-350,-1529,-1930
5387,107.74,-350,-1530,-1930
5388,107.76,-351,-1530,-1931
5389,107.78,-352,-1530,-1932
5390,107.8,-352,-1530,-1932
5391,107.82,-352,-1530,-1932
5392,107.84,-352,-1529,-1931
5393,107.86,-351,-1528,-1930
5394,107.88,-350,-1528,-1930
5395,107.9,-350,-1528,-1930
5396,107.92,-350,-1528,-1930
5397,107.94,-350,-1528,-1930
5398,107.96,-350,-1528,-1930
5399,107.98,-350,-1528,-1931
5400,108,-350,-1529,-1932
5401,108.02,-350,-1530,-1933
5402,108.04,-350,-1530,-1934
5403,108.06,-350,-1529,-1934
5404,108.08,-350,-1528,-1934
5405,108.1,-351,-1528,-1934
5406,108.12,-351,-1528,-1934
5407,108.14,-350,-1528,-1933
5408,108.16,-350,-1528,-1932
5409,108.18,-350,-1528,-1932
5410,108.2,-349,-1529,-1931
5411,108.22,-349,-1530,-1930
5412,108.24,-350,-1530,-1930
5413,108.26,-350,-1530,-1930
5414,108.28,-350,-1531,-1931
5415,108.3,-350,-1532,-1932
5416,108.32,-350,-1532,-1933
5417,108.34,-353,-1529,-1934
5418,108.36,-356,-1526,-1934
5419,108.38,-356,-1524,-1934
5420,108.4,-355,-1526,-1934
5421,108.42,-354,-1528,-1932
5422,108.44,-352,-1524,-1932
5423,108.46,-353,-1522,-1934
5424,108.48,-351,-1527,-1934
5425,108.5,-349,-1528,-1933
5426,108.52,-351,-1524,-1932
5427,108.54,-350,-1525,-1932
5428,108.56,-350,-1526,-1932
5429,108.58,-353,-1529,-1937
5430,108.6,-355,-1531,-1940
5431,108.62,-352,-1530,-1932
5432,108.64,-348,-1531,-1928
5433,108.66,-348,-1529,-1930
5434,108.68,-352,-1528,-1932
5435,108.7,-354,-1530,-1934
5436,108.72,-352,-1531,-1934
5437,108.74,-351,-1531,-1933
5438,108.76,-352,-1529,-1932
5439,108.78,-352,-1528,-1932
5440,108.8,-352,-1528,-1932
5441,108.82,-352,-1527,-1932
5442,108.84,-352,-1526,-1931
5443,108.86,-351,-1526,-1930
5444,108.88,-350,-1526,-1930
5445,108.9,-350,-1526,-1930
5446,108.92,-350,-1526,-1930
5447,108.94,-350,-1526,-1929
5448,108.96,-349,-1527,-1929
5449,108.98,-348,-1528,-1930
5450,109,-348,-1529,-1930
5451,109.02,-348,-1530,-1930
5452,109.04,-349,-1529,-1931
5453,109.06,-350,-1529,-1935
5454,109.08,-352,-1528,-1936
5455,109.1,-352,-1526,-1932
5456,109.12,-350,-1526,-1930
5457,109.14,-350,-1529,-1930
5458,109.16,-352,-1534,-1930
5459,109.18,-354,-1538,-1928
5460,109.2,-352,-1535,-1928
5461,109.22,-350,-1530,-1930
5462,109.24,-350,-1530,-1929
5463,109.26,-350,-1530,-1928
5464,109.28,-350,-1530,-1928
5465,109.3,-350,-1530,-1929
5466,109.32,-350,-1529,-1930
5467,109.34,-350,-1528,-1930
5468,109.36,-350,-1528,-1931
5469,109.38,-350,-1528,-1932
5470,109.4,-350,-1528,-1933
5471,109.42,-350,-1528,-1934
5472,109.44,-351,-1528,-1934
5473,109.46,-352,-1528,-1934
5474,109.48,-352,-1528,-1934
5475,109.5,-352,-1528,-1934
5476,109.52,-352,-1529,-1933
5477,109.54,-353,-1529,-1932
5478,109.56,-354,-1528,-1932
5479,109.58,-353,-1528,-1932
5480,109.6,-351,-1528,-1932
5481,109.62,-350,-1528,-1933
5482,109.64,-350,-1528,-1934
5483,109.66,-350,-1528,-1933
5484,109.68,-350,-1528,-1932
5485,109.7,-353,-1524,-1935
5486,109.72,-355,-1525,-1934
5487,109.74,-354,-1531,-1934
5488,109.76,-355,-1532,-1936
5489,109.78,-355,-1531,-1932
5490,109.8,-354,-1530,-1930
5491,109.82,-354,-1528,-1930
5492,109.84,-354,-1527,-1931
5493,109.86,-353,-1528,-1932
5494,109.88,-352,-1528,-1932
5495,109.9,-351,-1528,-1932
5496,109.92,-350,-1529,-1932
5497,109.94,-350,-1530,-1932
5498,109.96,-350,-1529,-1932
5499,109.98,-350,-1529,-1932
5500,110,-350,-1530,-1932
5501,110.02,-350,-1529,-1932
5502,110.04,-351,-1529,-1932
5503,110.06,-352,-1530,-1932
5504,110.08,-352,-1530,-1933
5505,110.1,-352,-1529,-1933
5506,110.12,-352,-1528,-1933
5507,110.14,-352,-1528,-1934
5508,110.16,-352,-1528,-1934
5509,110.18,-352,-1528,-1934
5510,110.2,-352,-1528,-1934
5511,110.22,-352,-1528,-1934
5512,110.24,-351,-1527,-1933
5513,110.26,-350,-1527,-1932
