k,t,x,y,z
3657,73.14,-354.725,-1534.0045,-1926.835
3658,73.16,-354.72,-1532.0064,-1923.832
3659,73.18,-354.715,-1530.0083,-1919.829
3660,73.2,-354.71,-1530.0102,-1918.826
3661,73.22,-354.705,-1530.0121,-1918.823
3662,73.24,-354.7,-1530.014,-1918.82
3663,73.26,-355.695,-1531.0159,-1918.817
3664,73.28,-356.69,-1532.0178,-1918.814
3665,73.3,-356.685,-1531.0197,-1918.811
3666,73.32,-356.68,-1530.0216,-1918.808
3667,73.34,-357.675,-1529.0235,-1919.805
3668,73.36,-358.67,-1529.0254,-1920.802
3669,73.38,-357.665,-1530.0273,-1920.799
3670,73.4,-356.66,-1530.0292,-1919.796
3671,73.42,-356.655,-1529.0311,-1919.793
3672,73.44,-355.65,-1528.033,-1920.79
3673,73.46,-354.645,-1528.0349,-1920.787
3674,73.48,-354.64,-1528.0368,-1920.784
3675,73.5,-354.635,-1529.0387,-1919.781
3676,73.52,-354.63,-1530.0406,-1918.778
3677,73.54,-354.625,-1530.0425,-1919.775
3678,73.56,-354.62,-1530.0444,-1921.772
3679,73.58,-354.615,-1530.0463,-1923.769
3680,73.6,-354.61,-1529.0482,-1925.766
3681,73.62,-354.605,-1528.0501,-1927.763
3682,73.64,-354.6,-1528.052,-1929.76
3683,73.66,-354.595,-1528.0539,-1930.757
3684,73.68,-354.59,-1528.0558,-1930.754
3685,73.7,-354.585,-1528.0577,-1929.751
3686,73.72,-354.58,-1528.0596,-1928.748
3687,73.74,-354.575,-1528.0615,-1927.745
3688,73.76,-353.57,-1528.0634,-1925.742
3689,73.78,-352.565,-1528.0653,-1924.739
3690,73.8,-352.56,-1528.0672,-1924.736
3691,73.82,-352.555,-1528.0691,-1922.733
3692,73.84,-352.55,-1528.071,-1921.73
3693,73.86,-352.545,-1528.0729,-1923.727
3694,73.88,-353.54,-1528.0748,-1925.724
3695,73.9,-354.535,-1528.0767,-1926.721
3696,73.92,-354.53,-1528.0786,-1927.718
3697,73.94,-354.525,-1527.0805,-1928.715
3698,73.96,-354.52,-1526.0824,-1929.712
3699,73.98,-354.515,-1526.0843,-1931.709
3700,74,-354.51,-1525.0862,-1932.706
3701,74.02,-354.505,-1525.0881,-1932.703
3702,74.04,-354.5,-1526.09,-1931.7
3703,74.06,-354.495,-1526.0919,-1930.697
3704,74.08,-354.49,-1526.0938,-1929.694
3705,74.1,-354.485,-1526.0957,-1927.691
3706,74.12,-354.48,-1526.0976,-1926.688
3707,74.14,-354.475,-1526.0995,-1925.685
3708,74.16,-353.47,-1526.1014,-1924.682
3709,74.18,-352.465,-1526.1033,-1924.679
3710,74.2,-352.46,-1526.1052,-1924.676
3711,74.22,-352.455,-1526.1071,-1924.673
3712,74.24,-352.45,-1526.109,-1924.67
3713,74.26,-352.445,-1527.1109,-1925.667
3714,74.28,-353.44,-1528.1128,-1926.664
3715,74.3,-355.435,-1527.1147,-1927.661
3716,74.32,-356.43,-1527.1166,-1928.658
3717,74.34,-356.425,-1528.1185,-1928.655
3718,74.36,-356.42,-1528.1204,-1929.652
3719,74.38,-355.415,-1527.1223,-1929.649
3720,74.4,-354.41,-1526.1242,-1928.646
3721,74.42,-354.405,-1526.1261,-1928.643
3722,74.44,-353.4,-1527.128,-1928.64
3723,74.46,-352.395,-1528.1299,-1928.637
3724,74.48,-352.39,-1528.1318,-1928.634
3725,74.5,-351.385,-1528.1337,-1928.631
3726,74.52,-350.38,-1528.1356,-1928.628
3727,74.54,-351.375,-1528.1375,-1928.625
3728,74.56,-352.37,-1528.1394,-1928.622
3729,74.58,-352.365,-1529.1413,-1929.619
3730,74.6,-352.36,-1530.1432,-1929.616
3731,74.62,-352.355,-1529.1451,-1928.613
3732,74.64,-352.35,-1528.147,-1928.61
3733,74.66,-352.345,-1528.1489,-1928.607
3734,74.68,-351.34,-1528.1508,-1927.604
3735,74.7,-350.335,-1528.1527,-1926.601
3736,74.72,-350.33,-1528.1546,-1926.598
3737,74.74,-350.325,-1528.1565,-1926.595
3738,74.76,-349.32,-1528.1584,-1926.592
3739,74.78,-348.315,-1528.1603,-1926.589
3740,74.8,-348.31,-1529.1622,-1925.586
3741,74.82,-348.305,-1529.1641,-1925.583
3742,74.84,-348.3,-1528.166,-1926.58
3743,74.86,-348.295,-1528.1679,-1926.577
3744,74.88,-349.29,-1528.1698,-1927.574
3745,74.9,-350.285,-1528.1717,-1927.571
3746,74.92,-350.28,-1528.1736,-1927.568
3747,74.94,-350.275,-1527.1755,-1929.565
3748,74.96,-351.27,-1526.1774,-1931.562
3749,74.98,-351.265,-1526.1793,-1932.559
3750,75,-351.26,-1527.1812,-1932.556
3751,75.02,-352.255,-1527.1831,-1932.553
3752,75.04,-351.25,-1526.185,-1931.55
3753,75.06,-350.245,-1527.1869,-1930.547
3754,75.08,-350.24,-1527.1888,-1929.544
3755,75.1,-350.235,-1526.1907,-1928.541
3756,75.12,-350.23,-1526.1926,-1928.538
3757,75.14,-350.225,-1527.1945,-1928.535
3758,75.16,-350.22,-1528.1964,-1928.532
3759,75.18,-350.215,-1528.1983,-1927.529
3760,75.2,-350.21,-1528.2002,-1926.526
3761,75.22,-350.205,-1529.2021,-1926.523
3762,75.24,-350.2,-1530.204,-1927.52
3763,75.26,-350.195,-1529.2059,-1928.517
3764,75.28,-350.19,-1528.2078,-1928.514
3765,75.3,-351.185,-1528.2097,-1928.511
3766,75.32,-352.18,-1527.2116,-1928.508
3767,75.34,-352.175,-1526.2135,-1928.505
3768,75.36,-352.17,-1525.2154,-1929.502
3769,75.38,-352.165,-1524.2173,-1930.499
3770,75.4,-352.16,-1524.2192,-1930.496
3771,75.42,-351.155,-1525.2211,-1930.493
3772,75.44,-350.15,-1526.223,-1930.49
3773,75.46,-350.145,-1526.2249,-1930.487
3774,75.48,-349.14,-1526.2268,-1930.484
3775,75.5,-348.135,-1527.2287,-1930.481
3776,75.52,-348.13,-1529.2306,-1929.478
3777,75.54,-348.125,-1530.2325,-1927.475
3778,75.56,-348.12,-1530.2344,-1927.472
3779,75.58,-348.115,-1530.2363,-1927.469
3780,75.6,-348.11,-1529.2382,-1927.466
3781,75.62,-348.105,-1528.2401,-1927.463
3782,75.64,-348.1,-1528.242,-1927.46
3783,75.66,-349.095,-1527.2439,-1928.457
3784,75.68,-350.09,-1526.2458,-1929.454
3785,75.7,-350.085,-1527.2477,-1930.451
3786,75.72,-350.08,-1528.2496,-1930.448
3787,75.74,-350.075,-1528.2515,-1930.445
3788,75.76,-350.07,-1528.2534,-1929.442
3789,75.78,-350.065,-1528.2553,-1928.439
3790,75.8,-349.06,-1527.2572,-1928.436
3791,75.82,-348.055,-1527.2591,-1928.433
3792,75.84,-348.05,-1528.261,-1927.43
3793,75.86,-348.045,-1528.2629,-1926.427
3794,75.88,-347.04,-1527.2648,-1925.424
3795,75.9,-346.035,-1526.2667,-1924.421
3796,75.92,-347.03,-1526.2686,-1925.418
3797,75.94,-348.025,-1526.2705,-1926.415
3798,75.96,-348.02,-1526.2724,-1927.412
3799,75.98,-348.015,-1526.2743,-1928.409
3800,76,-348.01,-1526.2762,-1928.406
3801,76.02,-348.005,-1526.2781,-1928.403
3802,76.04,-349,-1526.28,-1929.4
3803,76.06,-348.995,-1526.2819,-1929.397
3804,76.08,-347.99,-1526.2838,-1928.394
3805,76.1,-347.985,-1526.2857,-1928.391
3806,76.12,-347.98,-1526.2876,-1928.388
3807,76.14,-347.975,-1527.2895,-1928.385
3808,76.16,-347.97,-1528.2914,-1928.382
3809,76.18,-347.965,-1528.2933,-1928.379
3810,76.2,-347.96,-1528.2952,-1928.376
3811,76.22,-347.955,-1528.2971,-1928.373
3812,76.24,-347.95,-1528.299,-1928.37
3813,76.26,-348.945,-1528.3009,-1928.367
3814,76.28,-349.94,-1528.3028,-1928.364
3815,76.3,-349.935,-1527.3047,-1928.361
3816,76.32,-349.93,-1526.3066,-1928.358
3817,76.34,-349.925,-1527.3085,-1928.355
3818,76.36,-349.92,-1528.3104,-1929.352
3819,76.38,-349.915,-1528.3123,-1930.349
3820,76.4,-349.91,-1528.3142,-1930.346
3821,76.42,-349.905,-1528.3161,-1930.343
3822,76.44,-349.9,-1528.318,-1930.34
3823,76.46,-349.895,-1528.3199,-1930.337
3824,76.48,-349.89,-1529.3218,-1929.334
3825,76.5,-348.885,-1530.3237,-1928.331
3826,76.52,-347.88,-1529.3256,-1928.328
3827,76.54,-347.875,-1528.3275,-1928.325
3828,76.56,-346.87,-1528.3294,-1927.322
3829,76.58,-345.865,-1528.3313,-1926.319
3830,76.6,-345.86,-1528.3332,-1926.316
3831,76.62,-345.855,-1527.3351,-1927.313
3832,76.64,-345.85,-1526.337,-1928.31
3833,76.66,-345.845,-1527.3389,-1928.307
3834,76.68,-345.84,-1528.3408,-1928.304
3835,76.7,-345.835,-1528.3427,-1928.301
3836,76.72,-345.83,-1529.3446,-1928.298
3837,76.74,-346.825,-1529.3465,-1929.295
3838,76.76,-347.82,-1528.3484,-1930.292
3839,76.78,-347.815,-1529.3503,-1929.289
3840,76.8,-347.81,-1531.3522,-1928.286
3841,76.82,-346.805,-1531.3541,-1927.283
3842,76.84,-345.8,-1530.356,-1926.28
3843,76.86,-345.795,-1530.3579,-1926.277
3844,76.88,-345.79,-1530.3598,-1925.274
3845,76.9,-345.785,-1530.3617,-1924.271
3846,76.92,-345.78,-1530.3636,-1924.268
3847,76.94,-344.775,-1529.3655,-1924.265
3848,76.96,-344.77,-1528.3674,-1925.262
3849,76.98,-346.765,-1528.3693,-1926.259
3850,77,-347.76,-1528.3712,-1927.256
3851,77.02,-347.755,-1528.3731,-1928.253
3852,77.04,-347.75,-1528.375,-1928.25
3853,77.06,-347.745,-1528.3769,-1928.247
3854,77.08,-348.74,-1528.3788,-1929.244
3855,77.1,-349.735,-1528.3807,-1930.241
3856,77.12,-349.73,-1528.3826,-1930.238
3857,77.14,-348.725,-1528.3845,-1930.235
3858,77.16,-348.72,-1528.3864,-1930.232
3859,77.18,-349.715,-1528.3883,-1929.229
3860,77.2,-348.71,-1528.3902,-1927.226
3861,77.22,-347.705,-1528.3921,-1926.223
3862,77.24,-347.7,-1529.394,-1926.22
3863,77.26,-347.695,-1529.3959,-1925.217
3864,77.28,-347.69,-1529.3978,-1924.214
3865,77.3,-346.685,-1530.3997,-1924.211
3866,77.32,-345.68,-1530.4016,-1924.208
3867,77.34,-345.675,-1530.4035,-1925.205
3868,77.36,-345.67,-1530.4054,-1926.202
3869,77.38,-345.665,-1529.4073,-1926.199
3870,77.4,-346.66,-1528.4092,-1927.196
3871,77.42,-347.655,-1528.4111,-1928.193
3872,77.44,-347.65,-1528.413,-1928.19
3873,77.46,-347.645,-1528.4149,-1929.187
3874,77.48,-347.64,-1528.4168,-1929.184
3875,77.5,-347.635,-1528.4187,-1927.181
3876,77.52,-347.63,-1528.4206,-1926.178
3877,77.54,-346.625,-1528.4225,-1925.175
3878,77.56,-345.62,-1528.4244,-1924.172
3879,77.58,-345.615,-1529.4263,-1924.169
3880,77.6,-345.61,-1530.4282,-1925.166
3881,77.62,-345.605,-1530.4301,-1926.163
3882,77.64,-345.6,-1531.432,-1927.16
3883,77.66,-345.595,-1532.4339,-1928.157
3884,77.68,-345.59,-1532.4358,-1928.154
3885,77.7,-346.585,-1532.4377,-1929.151
3886,77.72,-347.58,-1532.4396,-1930.148
3887,77.74,-347.575,-1531.4415,-1930.145
3888,77.76,-347.57,-1530.4434,-1930.142
3889,77.78,-347.565,-1530.4453,-1930.139
3890,77.8,-347.56,-1529.4472,-1929.136
3891,77.82,-346.555,-1528.4491,-1928.133
3892,77.84,-345.55,-1529.451,-1928.13
3893,77.86,-345.545,-1530.4529,-1927.127
3894,77.88,-345.54,-1529.4548,-1926.124
3895,77.9,-346.535,-1533.4567,-1928.121
3896,77.92,-341.53,-1533.4586,-1926.118
3897,77.94,-335.525,-1530.4605,-1926.115
3898,77.96,-342.52,-1532.4624,-1930.112
3899,77.98,-349.515,-1532.4643,-1928.109
3900,78,-348.51,-1528.4662,-1930.106
3901,78.02,-347.505,-1524.4681,-1932.103
3902,78.04,-345.5,-1526.47,-1929.1
3903,78.06,-343.495,-1528.4719,-1928.097
3904,78.08,-343.49,-1528.4738,-1928.094
3905,78.1,-344.485,-1527.4757,-1929.091
3906,78.12,-346.48,-1527.4776,-1930.088
3907,78.14,-347.475,-1528.4795,-1930.085
3908,78.16,-347.47,-1528.4814,-1930.082
3909,78.18,-347.465,-1528.4833,-1930.079
3910,78.2,-347.46,-1528.4852,-1929.076
3911,78.22,-347.455,-1528.4871,-1928.073
3912,78.24,-347.45,-1528.489,-1927.07
3913,78.26,-347.445,-1529.4909,-1925.067
3914,78.28,-346.44,-1530.4928,-1924.064
3915,78.3,-345.435,-1529.4947,-1924.061
3916,78.32,-345.43,-1529.4966,-1924.058
3917,78.34,-345.425,-1530.4985,-1924.055
3918,78.36,-345.42,-1530.5004,-1925.052
3919,78.38,-345.415,-1530.5023,-1926.049
3920,78.4,-346.41,-1530.5042,-1926.046
3921,78.42,-347.405,-1530.5061,-1926.043
3922,78.44,-348.4,-1530.508,-1927.04
3923,78.46,-349.395,-1530.5099,-1928.037
3924,78.48,-349.39,-1530.5118,-1929.034
3925,78.5,-349.385,-1530.5137,-1930.031
3926,78.52,-349.38,-1530.5156,-1929.028
3927,78.54,-349.375,-1530.5175,-1927.025
3928,78.56,-349.37,-1530.5194,-1926.022
3929,78.58,-348.365,-1530.5213,-1926.019
3930,78.6,-347.36,-1531.5232,-1924.016
3931,78.62,-345.355,-1532.5251,-1924.013
3932,78.64,-345.35,-1532.527,-1926.01
3933,78.66,-347.345,-1528.5289,-1928.007
3934,78.68,-348.34,-1528.5308,-1928.004
3935,78.7,-346.335,-1533.5327,-1930.001
3936,78.72,-348.33,-1533.5346,-1931.998
3937,78.74,-353.325,-1532.5365,-1929.995
3938,78.76,-349.32,-1531.5384,-1927.992
3939,78.78,-345.315,-1529.5403,-1926.989
3940,78.8,-346.31,-1528.5422,-1927.986
3941,78.82,-347.305,-1527.5441,-1927.983
3942,78.84,-347.3,-1526.546,-1927.98
3943,78.86,-347.295,-1526.5479,-1927.977
3944,78.88,-346.29,-1526.5498,-1926.974
3945,78.9,-345.285,-1526.5517,-1924.971
3946,78.92,-346.28,-1527.5536,-1924.968
3947,78.94,-347.275,-1528.5555,-1925.965
3948,78.96,-347.27,-1529.5574,-1924.962
3949,78.98,-346.265,-1530.5593,-1923.959
3950,79,-346.26,-1530.5612,-1923.956
3951,79.02,-346.255,-1531.5631,-1923.953
3952,79.04,-346.25,-1532.565,-1924.95
3953,79.06,-347.245,-1532.5669,-1926.947
3954,79.08,-347.24,-1532.5688,-1927.944
3955,79.1,-346.235,-1531.5707,-1926.941
3956,79.12,-345.23,-1530.5726,-1926.938
3957,79.14,-345.225,-1531.5745,-1927.935
3958,79.16,-345.22,-1531.5764,-1927.932
3959,79.18,-345.215,-1530.5783,-1927.929
3960,79.2,-346.21,-1530.5802,-1927.926
3961,79.22,-346.205,-1531.5821,-1926.923
3962,79.24,-345.2,-1532.584,-1925.92
3963,79.26,-345.195,-1532.5859,-1925.917
3964,79.28,-345.19,-1532.5878,-1924.914
3965,79.3,-345.185,-1532.5897,-1924.911
3966,79.32,-345.18,-1532.5916,-1924.908
3967,79.34,-345.175,-1532.5935,-1924.905
3968,79.36,-345.17,-1532.5954,-1925.902
3969,79.38,-345.165,-1531.5973,-1925.899
3970,79.4,-345.16,-1530.5992,-1925.896
3971,79.42,-346.155,-1530.6011,-1925.893
3972,79.44,-347.15,-1530.603,-1926.89
3973,79.46,-347.145,-1529.6049,-1927.887
3974,79.48,-347.14,-1528.6068,-1927.884
3975,79.5,-347.135,-1528.6087,-1928.881
3976,79.52,-347.13,-1528.6106,-1929.878
3977,79.54,-347.125,-1528.6125,-1929.875
3978,79.56,-347.12,-1529.6144,-1929.872
3979,79.58,-347.115,-1530.6163,-1928.869
3980,79.6,-347.11,-1530.6182,-1926.866
3981,79.62,-347.105,-1530.6201,-1925.863
3982,79.64,-346.1,-1530.622,-1925.86
3983,79.66,-345.095,-1530.6239,-1924.857
3984,79.68,-345.09,-1531.6258,-1923.854
3985,79.7,-345.085,-1532.6277,-1923.851
3986,79.72,-345.08,-1532.6296,-1923.848
3987,79.74,-345.075,-1531.6315,-1923.845
3988,79.76,-345.07,-1530.6334,-1923.842
3989,79.78,-345.065,-1530.6353,-1925.839
3990,79.8,-345.06,-1530.6372,-1927.836
3991,79.82,-346.055,-1530.6391,-1927.833
3992,79.84,-347.05,-1530.641,-1927.83
3993,79.86,-347.045,-1530.6429,-1928.827
3994,79.88,-347.04,-1529.6448,-1929.824
3995,79.9,-347.035,-1529.6467,-1929.821
3996,79.92,-347.03,-1530.6486,-1928.818
3997,79.94,-347.025,-1530.6505,-1927.815
3998,79.96,-347.02,-1530.6524,-1926.812
3999,79.98,-347.015,-1530.6543,-1926.809
4000,80,-347.01,-1530.6562,-1926.806
4001,80.02,-347.005,-1530.6581,-1925.803
4002,80.04,-346,-1529.66,-1925.8
4003,80.06,-344.995,-1528.6619,-1925.797
4004,80.08,-344.99,-1528.6638,-1925.794
4005,80.1,-344.985,-1527.6657,-1925.791
4006,80.12,-344.98,-1527.6676,-1926.788
4007,80.14,-344.975,-1527.6695,-1927.785
4008,80.16,-344.97,-1526.6714,-1927.782
4009,80.18,-344.965,-1527.6733,-1928.779
4010,80.2,-344.96,-1527.6752,-1930.776
4011,80.22,-345.955,-1526.6771,-1931.773
4012,80.24,-345.95,-1527.679,-1931.77
4013,80.26,-344.945,-1528.6809,-1931.767
4014,80.28,-345.94,-1527.6828,-1930.764
4015,80.3,-346.935,-1526.6847,-1928.761
4016,80.32,-347.93,-1525.6866,-1924.758
4017,80.34,-348.925,-1528.6885,-1921.755
4018,80.36,-345.92,-1530.6904,-1925.752
4019,80.38,-342.915,-1528.6923,-1929.749
4020,80.4,-344.91,-1528.6942,-1927.746
4021,80.42,-344.905,-1530.6961,-1927.743
4022,80.44,-345.9,-1530.698,-1927.74
4023,80.46,-348.895,-1530.6999,-1927.737
4024,80.48,-347.89,-1530.7018,-1927.734
4025,80.5,-346.885,-1529.7037,-1926.731
4026,80.52,-346.88,-1529.7056,-1927.728
4027,80.54,-346.875,-1528.7075,-1927.725
4028,80.56,-347.87,-1528.7094,-1928.722
4029,80.58,-348.865,-1531.7113,-1923.719
4030,80.6,-347.86,-1536.7132,-1921.716
4031,80.62,-346.855,-1535.7151,-1925.713
4032,80.64,-346.85,-1532.717,-1923.71
4033,80.66,-346.845,-1532.7189,-1923.707
4034,80.68,-344.84,-1532.7208,-1927.704
4035,80.7,-343.835,-1532.7227,-1926.701
4036,80.72,-344.83,-1532.7246,-1923.698
4037,80.74,-343.825,-1530.7265,-1922.695
4038,80.76,-344.82,-1528.7284,-1927.692
4039,80.78,-346.815,-1528.7303,-1929.689
4040,80.8,-347.81,-1528.7322,-1927.686
4041,80.82,-348.805,-1528.7341,-1929.683
4042,80.84,-348.8,-1528.736,-1929.68
4043,80.86,-345.795,-1526.7379,-1929.677
4044,80.88,-347.79,-1529.7398,-1931.674
4045,80.9,-349.785,-1531.7417,-1931.671
4046,80.92,-346.78,-1528.7436,-1928.668
4047,80.94,-346.775,-1528.7455,-1928.665
4048,80.96,-346.77,-1528.7474,-1928.662
4049,80.98,-346.765,-1528.7493,-1927.659
4050,81,-346.76,-1528.7512,-1927.656
4051,81.02,-346.755,-1529.7531,-1926.653
4052,81.04,-346.75,-1530.755,-1925.65
4053,81.06,-345.745,-1530.7569,-1925.647
4054,81.08,-344.74,-1529.7588,-1925.644
4055,81.1,-345.735,-1528.7607,-1925.641
4056,81.12,-346.73,-1528.7626,-1925.638
4057,81.14,-346.725,-1528.7645,-1925.635
4058,81.16,-346.72,-1528.7664,-1925.632
4059,81.18,-346.715,-1528.7683,-1926.629
4060,81.2,-347.71,-1527.7702,-1927.626
4061,81.22,-348.705,-1526.7721,-1927.623
4062,81.24,-348.7,-1526.774,-1927.62
4063,81.26,-347.695,-1526.7759,-1927.617
4064,81.28,-346.69,-1527.7778,-1927.614
4065,81.3,-346.685,-1528.7797,-1926.611
4066,81.32,-345.68,-1528.7816,-1925.608
4067,81.34,-344.675,-1528.7835,-1924.605
4068,81.36,-343.67,-1529.7854,-1924.602
4069,81.38,-342.665,-1530.7873,-1925.599
4070,81.4,-342.66,-1530.7892,-1924.596
4071,81.42,-342.655,-1529.7911,-1923.593
4072,81.44,-342.65,-1529.793,-1923.59
4073,81.46,-342.645,-1529.7949,-1923.587
4074,81.48,-342.64,-1529.7968,-1923.584
4075,81.5,-343.635,-1530.7987,-1923.581
4076,81.52,-344.63,-1529.8006,-1923.578
4077,81.54,-344.625,-1528.8025,-1924.575
4078,81.56,-344.62,-1528.8044,-1925.572
4079,81.58,-344.615,-1528.8063,-1926.569
4080,81.6,-344.61,-1528.8082,-1927.566
4081,81.62,-344.605,-1529.8101,-1927.563
4082,81.64,-343.6,-1530.812,-1927.56
4083,81.66,-342.595,-1530.8139,-1927.557
4084,81.68,-342.59,-1530.8158,-1926.554
4085,81.7,-342.585,-1530.8177,-1925.551
4086,81.72,-342.58,-1531.8196,-1925.548
4087,81.74,-342.575,-1532.8215,-1925.545
4088,81.76,-342.57,-1532.8234,-1925.542
4089,81.78,-343.565,-1532.8253,-1925.539
4090,81.8,-344.56,-1532.8272,-1925.536
4091,81.82,-344.555,-1531.8291,-1925.533
4092,81.84,-344.55,-1530.831,-1926.53
4093,81.86,-344.545,-1530.8329,-1927.527
4094,81.88,-345.54,-1530.8348,-1927.524
4095,81.9,-346.535,-1529.8367,-1927.521
4096,81.92,-346.53,-1528.8386,-1928.518
4097,81.94,-346.525,-1528.8405,-1928.515
4098,81.96,-346.52,-1528.8424,-1927.512
4099,81.98,-346.515,-1528.8443,-1926.509
4100,82,-346.51,-1528.8462,-1925.506
4101,82.02,-346.505,-1527.8481,-1925.503
4102,82.04,-346.5,-1526.85,-1925.5
4103,82.06,-345.495,-1526.8519,-1925.497
4104,82.08,-344.49,-1527.8538,-1925.494
4105,82.1,-344.485,-1527.8557,-1924.491
4106,82.12,-344.48,-1526.8576,-1923.488
4107,82.14,-344.475,-1526.8595,-1923.485
4108,82.16,-344.47,-1526.8614,-1924.482
4109,82.18,-345.465,-1526.8633,-1925.479
4110,82.2,-346.46,-1526.8652,-1925.476
4111,82.22,-346.455,-1526.8671,-1925.473
4112,82.24,-346.45,-1526.869,-1925.47
4113,82.26,-346.445,-1526.8709,-1926.467
4114,82.28,-346.44,-1526.8728,-1927.464
4115,82.3,-345.435,-1527.8747,-1927.461
4116,82.32,-345.43,-1528.8766,-1927.458
4117,82.34,-345.425,-1529.8785,-1927.455
4118,82.36,-344.42,-1530.8804,-1927.452
4119,82.38,-344.415,-1530.8823,-1927.449
4120,82.4,-343.41,-1530.8842,-1926.446
4121,82.42,-342.405,-1531.8861,-1925.443
4122,82.44,-343.4,-1532.888,-1925.44
4123,82.46,-344.395,-1531.8899,-1925.437
4124,82.48,-344.39,-1530.8918,-1925.434
4125,82.5,-343.385,-1531.8937,-1925.431
4126,82.52,-345.38,-1533.8956,-1927.428
4127,82.54,-348.375,-1536.8975,-1927.425
4128,82.56,-345.37,-1531.8994,-1927.422
4129,82.58,-345.365,-1526.9013,-1927.419
4130,82.6,-343.36,-1530.9032,-1927.416
4131,82.62,-343.355,-1533.9051,-1927.413
4132,82.64,-346.35,-1532.907,-1925.41
4133,82.66,-344.345,-1530.9089,-1925.407
4134,82.68,-344.34,-1530.9108,-1924.404
4135,82.7,-344.335,-1530.9127,-1923.401
4136,82.72,-343.33,-1529.9146,-1923.398
4137,82.74,-343.325,-1529.9165,-1923.395
4138,82.76,-343.32,-1530.9184,-1923.392
4139,82.78,-344.315,-1532.9203,-1924.389
4140,82.8,-344.31,-1533.9222,-1927.386
4141,82.82,-344.305,-1530.9241,-1927.383
4142,82.84,-346.3,-1526.926,-1923.38
4143,82.86,-347.295,-1526.9279,-1923.377
4144,82.88,-343.29,-1526.9298,-1927.374
4145,82.9,-342.285,-1529.9317,-1931.371
4146,82.92,-345.28,-1531.9336,-1929.368
4147,82.94,-344.275,-1527.9355,-1925.365
4148,82.96,-344.27,-1526.9374,-1925.362
4149,82.98,-344.265,-1526.9393,-1925.359
4150,83,-344.26,-1527.9412,-1926.356
4151,83.02,-344.255,-1528.9431,-1927.353
4152,83.04,-344.25,-1528.945,-1927.35
4153,83.06,-344.245,-1528.9469,-1927.347
4154,83.08,-344.24,-1528.9488,-1926.344
4155,83.1,-343.235,-1528.9507,-1925.341
4156,83.12,-342.23,-1529.9526,-1925.338
4157,83.14,-341.225,-1530.9545,-1925.335
4158,83.16,-340.22,-1530.9564,-1925.332
4159,83.18,-340.215,-1530.9583,-1925.329
4160,83.2,-340.21,-1530.9602,-1925.326
4161,83.22,-341.205,-1530.9621,-1926.323
4162,83.24,-342.2,-1530.964,-1927.32
4163,83.26,-343.195,-1530.9659,-1927.317
4164,83.28,-343.19,-1530.9678,-1927.314
4165,83.3,-343.185,-1529.9697,-1928.311
4166,83.32,-344.18,-1529.9716,-1929.308
4167,83.34,-344.175,-1530.9735,-1929.305
4168,83.36,-344.17,-1530.9754,-1929.302
4169,83.38,-344.165,-1529.9773,-1929.299
4170,83.4,-344.16,-1529.9792,-1928.296
4171,83.42,-344.155,-1530.9811,-1927.293
4172,83.44,-343.15,-1530.983,-1926.29
4173,83.46,-342.145,-1530.9849,-1926.287
4174,83.48,-342.14,-1530.9868,-1926.284
4175,83.5,-342.135,-1530.9887,-1925.281
4176,83.52,-342.13,-1530.9906,-1925.278
4177,83.54,-342.125,-1530.9925,-1925.275
4178,83.56,-342.12,-1530.9944,-1925.272
4179,83.58,-342.115,-1530.9963,-1925.269
4180,83.6,-342.11,-1530.9982,-1925.266
4181,83.62,-343.105,-1531.0001,-1925.263
4182,83.64,-344.1,-1530.002,-1925.26
4183,83.66,-344.095,-1529.0039,-1926.257
4184,83.68,-344.09,-1529.0058,-1927.254
4185,83.7,-343.085,-1529.0077,-1927.251
4186,83.72,-343.08,-1530.0096,-1926.248
4187,83.74,-344.075,-1531.0115,-1924.245
4188,83.76,-344.07,-1531.0134,-1923.242
4189,83.78,-344.065,-1532.0153,-1923.239
4190,83.8,-344.06,-1533.0172,-1923.236
4191,83.82,-344.055,-1534.0191,-1922.233
4192,83.84,-343.05,-1535.021,-1921.23
4193,83.86,-342.045,-1535.0229,-1919.227
4194,83.88,-345.04,-1534.0248,-1919.224
4195,83.9,-345.035,-1533.0267,-1923.221
4196,83.92,-344.03,-1536.0286,-1925.218
4197,83.94,-346.025,-1539.0305,-1929.215
4198,83.96,-349.02,-1537.0324,-1929.212
4199,83.98,-349.015,-1539.0343,-1923.209
4200,84,-346.01,-1543.0362,-1921.206
4201,84.02,-345.005,-1539.0381,-1922.203
4202,84.04,-344,-1535.04,-1923.2
4203,84.06,-343.995,-1534.0419,-1923.197
4204,84.08,-343.99,-1533.0438,-1923.194
4205,84.1,-343.985,-1533.0457,-1922.191
4206,84.12,-343.98,-1532.0476,-1920.188
4207,84.14,-342.975,-1531.0495,-1919.185
4208,84.16,-341.97,-1531.0514,-1919.182
4209,84.18,-341.965,-1531.0533,-1919.179
4210,84.2,-341.96,-1531.0552,-1919.176
4211,84.22,-341.955,-1532.0571,-1919.173
4212,84.24,-341.95,-1533.059,-1919.17
4213,84.26,-341.945,-1533.0609,-1919.167
4214,84.28,-341.94,-1533.0628,-1920.164
4215,84.3,-341.935,-1531.0647,-1921.161
4216,84.32,-343.93,-1531.0666,-1921.158
4217,84.34,-345.925,-1533.0685,-1921.155
4218,84.36,-343.92,-1533.0704,-1921.152
